cluster_number	gene	z_score
5	RAD51AP1	12.30438232421875
5	KYNU	12.109622955322266
5	HELLS	12.082322120666504
5	COL9A1	11.862656593322754
5	FNDC1	11.78444766998291
5	TUBA1B	11.601859092712402
5	HMGB2	11.601441383361816
5	SPC25	11.562004089355469
5	MCM7	11.322452545166016
5	SERPINE2	11.320657730102539
5	MFAP4	11.166888236999512
5	CXorf21	11.151474952697754
5	ASF1B	11.100372314453125
5	UBE2T	11.1001558303833
5	MPEG1	10.986272811889648
5	CD28	10.977127075195312
5	FRZB	10.970373153686523
5	LY6E	10.880181312561035
5	CENPM	10.871724128723145
5	KCTD12	10.846447944641113
5	FAM111A	10.702446937561035
5	H2AFX	10.585533142089844
5	CENPK	10.502630233764648
5	CTSC	10.485350608825684
5	MGP	10.48246955871582
5	FEN1	10.480504035949707
5	LILRB5	10.424481391906738
5	SMC2	10.278203964233398
5	GINS2	10.162771224975586
5	C1R	10.086065292358398
5	CCR1	10.005931854248047
5	ORC6	9.932662963867188
5	FBXO5	9.914056777954102
5	ELN	9.880782127380371
5	THY1	9.834685325622559
5	CST3	9.8064603805542
5	NCKAP1L	9.775419235229492
5	FN1	9.75326156616211
5	DIAPH3	9.553177833557129
5	SMC4	9.550639152526855
5	MS4A7	9.508485794067383
5	FCGR1B	9.508275032043457
5	POSTN	9.490099906921387
5	COL5A1	9.481779098510742
5	SRPX	9.420750617980957
5	C3AR1	9.395986557006836
5	ATAD2	9.371058464050293
5	CDT1	9.369873046875
5	CSF1R	9.348518371582031
5	F13A1	9.32740592956543
5	CLC	9.17129898071289
5	MS4A4A	9.148290634155273
5	STMN1	9.135857582092285
5	CD163	9.083531379699707
5	IGF1	9.07876205444336
5	P2RY13	8.927165031433105
5	TNFSF10	8.923733711242676
5	VSIG4	8.876938819885254
5	FABP5	8.873785972595215
5	MAD2L1	8.854515075683594
5	CYBB	8.850247383117676
5	TNFAIP8L2	8.802997589111328
5	OAS3	8.798192977905273
5	MRC1	8.791831016540527
5	DOK2	8.767950057983398
5	TYROBP	8.743932723999023
5	AKAP12	8.723820686340332
5	COL6A6	8.704184532165527
5	HPGDS	8.677192687988281
5	FCGR1A	8.673929214477539
5	ITM2A	8.656627655029297
5	C1QC	8.6532564163208
5	NCAPG	8.618537902832031
5	RNASE6	8.612770080566406
5	SCRG1	8.603755950927734
5	SMOC2	8.603394508361816
5	MCM3	8.544723510742188
5	GPR34	8.524855613708496
5	NUSAP1	8.493258476257324
5	AURKB	8.466614723205566
5	LST1	8.377985000610352
5	UBE2C	8.303444862365723
5	FOLR2	8.294537544250488
5	HIST1H1A	8.28635025024414
5	LYVE1	8.262871742248535
5	C1QA	8.202853202819824
5	CD53	8.118794441223145
5	SPC24	8.105326652526855
5	TOP2A	8.09757137298584
5	CTSS	8.091591835021973
5	FCGRT	7.9760236740112305
5	MS4A3	7.900667667388916
5	HLA-DPB1	7.8736572265625
5	CPE	7.784251689910889
5	HCST	7.782646656036377
5	MS4A6A	7.745577335357666
5	CLEC7A	7.675144195556641
5	GAPT	7.659999847412109
5	UHRF1	7.641737461090088
5	DLK1	7.61611270904541
5	CYBA	7.58717679977417
5	PTPRC	7.586088180541992
5	CENPW	7.547430515289307
5	C1QB	7.5413665771484375
5	NRK	7.536797523498535
5	LAPTM5	7.510551452636719
5	SIGLEC10	7.480718612670898
5	COL21A1	7.443563938140869
5	GFRA2	7.435791969299316
5	MKI67	7.417243480682373
5	FXYD5	7.417049407958984
5	BIRC5	7.408087253570557
5	C2	7.375075340270996
5	TREM2	7.355988025665283
5	FCGR3A	7.352018356323242
5	MCM5	7.3290629386901855
5	S100A9	7.3019585609436035
5	CSRP2	7.263058662414551
5	GPC3	7.214713096618652
5	ADAP2	7.190030574798584
5	CRYBB1	7.18712043762207
5	ITGB2	7.179398059844971
5	PLD4	7.156795978546143
5	SPI1	7.082429885864258
5	SPON2	7.078588485717773
5	ARPC1B	7.074741363525391
5	RAMP2	7.044735908508301
5	SOD3	7.035851955413818
5	FBLN2	6.994833946228027
5	AOAH	6.979981899261475
5	HIST1H1D	6.940746307373047
5	CD14	6.912031650543213
5	PLP1	6.893784999847412
5	LMNB1	6.880524158477783
5	ITGAM	6.819550514221191
5	CD300A	6.805890083312988
5	CXCL12	6.793467998504639
5	SDC2	6.780758380889893
5	HLA-DPA1	6.759397029876709
5	C21orf58	6.751901626586914
5	HHIP	6.75084114074707
5	PARVG	6.664541721343994
5	WT1	6.65500545501709
5	LINC00152	6.5626139640808105
5	FCER1G	6.550487995147705
5	SIGLEC1	6.546655178070068
5	NCF4	6.528517246246338
5	LCP1	6.519200325012207
5	LRRN3	6.515563011169434
5	LRAT	6.512707233428955
5	CAPG	6.504157543182373
5	TNXB	6.502945899963379
5	CILP	6.429268836975098
5	C1S	6.421740531921387
5	FCGR2A	6.4187703132629395
5	PLAT	6.386349201202393
5	MCM4	6.349691390991211
5	MXD3	6.335000514984131
5	RNASE2	6.326382637023926
5	CHODL	6.316941738128662
5	PBK	6.291670799255371
5	OSR1	6.268128871917725
5	PRSS23	6.249477863311768
5	AGR2	6.1972761154174805
5	EVI2B	6.1890974044799805
5	HAVCR2	6.14872407913208
5	STAB1	6.1351318359375
5	INPP5D	6.131822109222412
5	KIFC1	6.118887901306152
5	LY86	6.106542110443115
5	SPP1	6.094106197357178
5	RGS4	6.092625141143799
5	E2F1	6.061029434204102
5	NDC80	6.04279899597168
5	MMP11	6.031271457672119
5	CD83	6.017819881439209
5	CRABP2	5.985010623931885
5	COL9A3	5.964346408843994
5	DPT	5.933235168457031
5	FYB	5.9126200675964355
5	FPR1	5.908443927764893
5	SVIP	5.901184558868408
5	SFRP4	5.893117427825928
5	CLDN11	5.868570327758789
5	CD37	5.86349630355835
5	AIF1	5.838675022125244
5	EVI2A	5.806258678436279
5	HLA-DRA	5.79663610458374
5	FAM46A	5.7786335945129395
5	BIN2	5.777741432189941
5	COLEC12	5.772700309753418
5	MNDA	5.7549285888671875
5	IGSF6	5.737671852111816
5	INMT	5.726459503173828
5	MGAT4C	5.711740970611572
5	CCL21	5.6848907470703125
5	EGFL7	5.679747104644775
5	PAPPA	5.6744914054870605
5	LCP2	5.671494007110596
5	NCF1	5.657691478729248
5	MARCH1	5.647614002227783
5	KIF23	5.625053882598877
5	C7	5.609979629516602
5	CD74	5.60904598236084
5	CD68	5.603868007659912
5	CD200R1	5.561404705047607
5	AP000439.1	5.490662574768066
5	SASH3	5.489399433135986
5	CTHRC1	5.466655254364014
5	ALOX5AP	5.459673881530762
5	SERPINF1	5.44248628616333
5	FOXM1	5.422499656677246
5	NRGN	5.37290096282959
5	HCK	5.355362892150879
5	MSR1	5.337129592895508
5	SGOL1	5.314713478088379
5	APBB1IP	5.310731410980225
5	COL12A1	5.271441459655762
5	HLA-DMB	5.267403602600098
5	HJURP	5.218653678894043
5	CYTH4	5.200536727905273
5	LINC01133	5.184050559997559
5	CEMIP	5.174350261688232
5	TMIGD3	5.164565563201904
5	DAB2	5.155073165893555
5	IGFBP6	5.100165367126465
5	GAS7	5.071496486663818
5	RGS10	5.067654132843018
5	HLA-DQB1	5.059642791748047
5	TNF	5.054690837860107
5	NTM	5.047415733337402
5	ANLN	5.036870956420898
5	DOCK8	5.021430969238281
5	PRDM1	5.003319263458252
5	HMOX1	5.00290584564209
5	WAS	5.0003228187561035
5	CKS1B	4.994071960449219
5	NTRK2	4.9864277839660645
5	RETN	4.976193904876709
5	TFEC	4.975381374359131
5	PRELP	4.965500831604004
5	VAMP8	4.959930419921875
5	TACC3	4.955895900726318
5	CCL4	4.9496283531188965
5	CORO1A	4.929257392883301
5	CCNA2	4.926398277282715
5	PAMR1	4.923625946044922
5	PTX3	4.911547660827637
5	IGFBP2	4.9100823402404785
5	QSOX1	4.908308506011963
5	GTSE1	4.8712849617004395
5	CA3	4.868374824523926
5	GIMAP4	4.8502326011657715
5	TGFBI	4.834494113922119
5	CCL3	4.823653221130371
5	LMNB2	4.809142589569092
5	PLEK	4.789422988891602
5	CYP26B1	4.776605606079102
5	PLTP	4.771231651306152
5	B2M	4.755804061889648
5	RBM47	4.726713180541992
5	CCL3L3	4.696464538574219
5	CX3CR1	4.694042205810547
5	PTPRE	4.690526962280273
5	CD180	4.690459251403809
5	KIF15	4.6766767501831055
5	OVOS2	4.672338962554932
5	TNC	4.6692423820495605
5	LY96	4.66694450378418
5	PDLIM3	4.651083946228027
5	OLR1	4.619558811187744
5	CDCA7	4.615644454956055
5	RGS1	4.611696720123291
5	C5AR1	4.592741012573242
5	CCDC80	4.582827568054199
5	TMEFF2	4.533975601196289
5	ARHGAP30	4.528712272644043
5	TIMD4	4.5108466148376465
5	SLCO2B1	4.4991984367370605
5	CCL4L2	4.495877742767334
5	NKAIN4	4.486041069030762
5	KIF11	4.465667724609375
5	ARRB2	4.430181503295898
5	HLA-DRB5	4.419135570526123
5	ADM	4.405838489532471
5	IL32	4.401236534118652
5	TPX2	4.401052951812744
5	TYMP	4.377476215362549
5	PEG3	4.368224143981934
5	IL1B	4.363905429840088
5	IKZF1	4.359192848205566
5	GATM	4.358157157897949
5	SIGLEC14	4.357874870300293
5	SAMHD1	4.3536553382873535
5	LTBP2	4.351049423217773
5	CD86	4.345766067504883
5	MMP2	4.34403657913208
5	LOX	4.340636253356934
5	LAIR1	4.331808567047119
5	IGFBP7	4.325547695159912
5	BGN	4.2947468757629395
5	CD84	4.279719352722168
5	PPP1R14A	4.2569684982299805
5	BTK	4.243416786193848
5	IL1A	4.238405704498291
5	GNA15	4.235806941986084
5	EIF4A3	4.229604721069336
5	PLAUR	4.213470935821533
5	RGS2	4.199667453765869
5	RASGRP4	4.193440914154053
5	CCL11	4.125339508056641
5	LPAR4	4.124074459075928
5	PYCARD	4.122725009918213
5	CBLN4	4.118959426879883
5	PRC1	4.1107048988342285
5	CDKN2C	4.082651138305664
5	KIF20B	4.081636905670166
5	MIR4435-2HG	4.065520286560059
5	FGD2	4.053199768066406
5	RACGAP1	4.050070285797119
5	CKAP2L	4.048178195953369
5	GLIPR1	4.046666622161865
5	FIBIN	4.021629333496094
5	CTSD	3.9981250762939453
5	NKG7	3.98390531539917
5	SCN7A	3.9567928314208984
5	MBP	3.9557268619537354
5	C3	3.8854262828826904
5	CEBPA	3.85379695892334
5	CFD	3.8425889015197754
5	PTAFR	3.8409976959228516
5	GPIHBP1	3.815392255783081
5	CCL2	3.7899558544158936
5	TSPAN13	3.749540328979492
5	THBS2	3.7395498752593994
5	ACKR4	3.723499059677124
5	PID1	3.7216856479644775
5	FGL2	3.7077369689941406
5	SLA	3.698176145553589
5	NINJ1	3.6970927715301514
5	LPAR5	3.694715976715088
5	ADAM15	3.694356918334961
5	CTSZ	3.67480731010437
5	SERPINA1	3.663039445877075
5	CARD16	3.662513017654419
5	HLA-DMA	3.622807741165161
5	NOV	3.610910654067993
5	ITGA8	3.5973620414733887
5	LTB	3.5948855876922607
5	OGFRL1	3.5854759216308594
5	RASIP1	3.5800180435180664
5	NETO2	3.571241617202759
5	NLRP3	3.564194917678833
5	CFI	3.563206911087036
5	GPR65	3.5494821071624756
5	FMOD	3.5134036540985107
5	LGALS9	3.487363576889038
5	GAS1	3.4817540645599365
5	COL15A1	3.4740641117095947
5	SELPLG	3.470182418823242
5	FAM105A	3.465895652770996
5	DOCK2	3.4186816215515137
5	KIT	3.4139676094055176
5	CD44	3.400386095046997
5	LINC00880	3.3896453380584717
5	CXCL8	3.3781816959381104
5	KCNQ1OT1	3.367055892944336
5	NFKBIA	3.3621633052825928
5	LGALS3BP	3.351616144180298
5	ASPN	3.321141242980957
5	SLIT3	3.3099324703216553
5	FJX1	3.2735180854797363
5	OSBPL1A	3.273313045501709
5	BLNK	3.2701127529144287
5	ANGPTL6	3.256568193435669
5	CTNNAL1	3.2259409427642822
5	RNASE1	3.221742630004883
5	IRF8	3.220414400100708
5	CD33	3.2029335498809814
5	LRRC25	3.202864170074463
5	NET1	3.199704170227051
5	BID	3.1996095180511475
5	SFRP2	3.198782444000244
5	GJC1	3.1973397731781006
5	BCL2A1	3.1940653324127197
5	SEPP1	3.175171136856079
5	CKB	3.17293643951416
5	SLC15A3	3.1535732746124268
5	IFI6	3.1348066329956055
5	SEMA3C	3.1242377758026123
5	RP5-1171I10.5	3.1160168647766113
5	SLITRK6	3.115774154663086
5	LILRB2	3.1098690032958984
5	TNNT3	3.106342315673828
5	CD4	3.101771116256714
5	RGS18	3.1004011631011963
5	CD52	3.0910234451293945
5	SUSD3	3.085132360458374
5	ECM1	3.075576066970825
5	CSF2RA	3.0505247116088867
5	IL1RN	3.0396862030029297
5	LHX9	3.035329580307007
5	FAM213A	3.030297040939331
5	IFNGR1	2.9991025924682617
5	TLR2	2.9883041381835938
5	CBLN2	2.972032070159912
5	LSP1	2.966956853866577
5	GFRA3	2.957383155822754
5	CASP1	2.9400699138641357
5	C2orf88	2.939601421356201
5	PLPP3	2.9383034706115723
5	PTGS2	2.935793399810791
5	CPA3	2.928473949432373
5	GAP43	2.9268572330474854
5	DHRS3	2.9218766689300537
5	ALPL	2.8906195163726807
5	CTSB	2.8898403644561768
5	NCF2	2.8513541221618652
5	UCHL1	2.8488924503326416
5	IFI44L	2.8393263816833496
5	MMD	2.832887649536133
5	TAGAP	2.8265633583068848
5	TUBB4B	2.821453809738159
5	MAFB	2.8180739879608154
5	HS3ST1	2.817471742630005
5	LILRB4	2.7959682941436768
5	LILRB3	2.7846529483795166
5	PIK3AP1	2.7828516960144043
5	SLC9A9	2.7752668857574463
5	HCLS1	2.7734899520874023
5	HIST1H1C	2.750412940979004
5	LAT2	2.7477526664733887
5	KLF4	2.716809034347534
5	SHOX2	2.7111194133758545
5	PLAU	2.708747625350952
5	FOXD3-AS1	2.6900687217712402
5	KCNAB1	2.675536870956421
5	DIO3	2.6618924140930176
5	PTPN6	2.661722183227539
5	ALDH1A1	2.6575756072998047
5	NRROS	2.656503200531006
5	C10orf54	2.6501293182373047
5	MYO1F	2.646805763244629
5	ABI3BP	2.644688844680786
5	TMEM37	2.632939338684082
5	SLC7A8	2.630727767944336
5	DEF6	2.6241321563720703
5	CKAP2	2.6093716621398926
5	NUF2	2.608421802520752
5	APOA1	2.6079182624816895
5	POU2F2	2.599634885787964
5	FAM129A	2.5974721908569336
5	FAM101B	2.5862603187561035
5	ALOX5	2.5806286334991455
5	DAAM2	2.573127508163452
5	NABP1	2.5664119720458984
5	HTRA3	2.565861463546753
5	ITGAL	2.564638614654541
5	INSIG1	2.563323497772217
5	ELMO1	2.561523675918579
5	AOC3	2.5543527603149414
5	PLA2G7	2.5291709899902344
5	CSF2RB	2.5259580612182617
5	FAM26F	2.465363025665283
5	SOSTDC1	2.459792375564575
5	PCDH12	2.452685832977295
5	ENPP2	2.445401430130005
5	ENTPD2	2.4398748874664307
5	EDNRB	2.4392707347869873
5	SLC9A3R1	2.431514263153076
5	CREG1	2.429212808609009
5	CHST1	2.392268657684326
5	MATK	2.390244245529175
5	TTYH1	2.3895263671875
5	ARHGAP9	2.3882222175598145
5	MPP1	2.3716278076171875
5	FCN1	2.3636040687561035
5	SAMSN1	2.346205949783325
5	TPSAB1	2.3408782482147217
5	RNASET2	2.3337900638580322
5	RB1	2.3300633430480957
5	CTSH	2.3271324634552
5	CASC5	2.3241372108459473
5	GMFG	2.319016456604004
5	OR51E1	2.3061070442199707
5	HMHA1	2.3049490451812744
5	DUSP2	2.292104721069336
5	ARHGDIB	2.28460431098938
5	SEMA3B	2.284055233001709
5	SGK1	2.2647762298583984
5	FERMT3	2.253912925720215
5	FMO2	2.243441343307495
5	TNFRSF11A	2.2397336959838867
5	KIF2C	2.2382378578186035
5	EMB	2.234947681427002
5	SAMD11	2.2300662994384766
5	GIMAP6	2.2280662059783936
5	FZD1	2.224648952484131
5	CTSV	2.215151786804199
5	MX1	2.1895534992218018
5	RAB27B	2.1894588470458984
5	BST2	2.188795566558838
5	MIR503HG	2.1867222785949707
5	HES4	2.1825103759765625
5	C2orf40	2.178663730621338
5	TFPI	2.168861150741577
5	IL10RA	2.168797254562378
5	CSRP1	2.148425817489624
5	TMC8	2.1468088626861572
5	MAF	2.138997793197632
5	HMCN1	2.138859272003174
5	RASAL3	2.137507438659668
5	KIAA0226L	2.129011631011963
5	CAMK2N1	2.127843141555786
5	ABCA8	2.127664566040039
5	CSTA	2.0990471839904785
5	IRF5	2.0943284034729004
5	SIGLEC7	2.0896239280700684
5	SNCA	2.0891261100769043
5	PPARG	2.086268901824951
5	C1orf186	2.082998514175415
5	ADAMTS5	2.0786569118499756
5	HOXB4	2.070866823196411
5	NPL	2.0548322200775146
5	LYZ	2.042062282562256
5	NPC2	2.039153575897217
5	FIGF	2.039034605026245
5	NCAPD2	2.0377933979034424
5	EMP2	2.0325117111206055
5	ARHGAP18	2.024782180786133
5	RARRES3	2.0224153995513916
5	TBXAS1	2.0091700553894043
5	LY6H	2.0018937587738037
5	SEMA6D	1.9998016357421875
5	MAN1A1	1.9916212558746338
5	IFITM1	1.9846234321594238
5	RP11-498P14.5	1.9839307069778442
5	PENK	1.9714267253875732
5	SLFN11	1.9663666486740112
5	KLHL23	1.9655494689941406
5	KITLG	1.963104248046875
5	C1orf162	1.9623759984970093
5	PDGFRB	1.9612293243408203
5	ABCA6	1.959015965461731
5	SYK	1.9448727369308472
5	MEOX2	1.9446054697036743
5	PCOLCE2	1.9439170360565186
5	CTSG	1.9421218633651733
5	APLN	1.9420480728149414
5	LRMP	1.9292901754379272
5	IER2	1.92023766040802
5	GFRA1	1.9147284030914307
5	COL5A3	1.91329026222229
5	ISG15	1.9091931581497192
5	SRGN	1.9077433347702026
5	CSF3R	1.8990229368209839
5	ARL4D	1.8904014825820923
5	TRPM3	1.8845748901367188
5	FAM198B	1.8793355226516724
5	BIRC3	1.8777989149093628
5	GADD45B	1.8748420476913452
5	NGF	1.8722141981124878
5	PTGDR2	1.8685203790664673
5	AC004381.6	1.8606288433074951
5	MXRA5	1.8592780828475952
5	CCL20	1.85862135887146
5	ABCA9	1.8457705974578857
5	IL33	1.8166784048080444
5	TCTEX1D1	1.812017560005188
5	SCIMP	1.8041692972183228
5	PSTPIP2	1.7970497608184814
5	ECT2	1.794490933418274
5	STC1	1.7934564352035522
5	CD48	1.791326642036438
5	SNX10	1.7657361030578613
5	MAP3K8	1.7644330263137817
5	OAS1	1.755990982055664
5	SLC40A1	1.7520514726638794
5	TNFSF13B	1.7477461099624634
5	WWP1	1.7308796644210815
5	AP1B1	1.7266405820846558
5	CTGF	1.7224295139312744
5	NPW	1.7215278148651123
5	REL	1.720819115638733
5	CPA4	1.7158089876174927
5	CALML6	1.7147140502929688
5	ID2	1.7044528722763062
5	NFKBID	1.7022854089736938
5	CDKN3	1.69732666015625
5	PLXDC1	1.6938812732696533
5	PAWR	1.6867337226867676
5	MILR1	1.67754328250885
5	ARHGAP11B	1.6733053922653198
5	IFI30	1.6673130989074707
5	ARL6IP1	1.6648205518722534
5	CYSLTR1	1.664807677268982
5	TNFAIP2	1.6615569591522217
5	FAM49B	1.6359249353408813
5	CXCL1	1.6169723272323608
5	HTRA1	1.6166061162948608
5	CDKN1A	1.6116962432861328
5	LXN	1.6079301834106445
5	TPP1	1.5996520519256592
5	FAM64A	1.5986268520355225
5	WNT2B	1.5905765295028687
5	PGF	1.5804840326309204
5	ABCG2	1.5794014930725098
5	MFSD1	1.5745882987976074
5	LINC01094	1.5548484325408936
5	TP53I11	1.541187047958374
5	SLC2A5	1.5396721363067627
5	EFNB2	1.536974549293518
5	PYGL	1.5338801145553589
5	COL8A1	1.5228002071380615
5	NOTCH3	1.5215179920196533
5	FOSB	1.4884920120239258
5	SLC18A2	1.4835885763168335
5	FMNL1	1.4808285236358643
5	ACRBP	1.4772210121154785
5	MKNK1	1.475979208946228
5	GPR183	1.4703319072723389
5	HLA-B	1.4698795080184937
5	ABCA1	1.4650976657867432
5	CARMN	1.464672565460205
5	KCNE3	1.461972951889038
5	FAM162B	1.4619662761688232
5	RP11-834C11.4	1.461154580116272
5	PREX1	1.4597439765930176
5	RERGL	1.4576650857925415
5	OSM	1.4481306076049805
5	ITGA2B	1.4479498863220215
5	CCL5	1.4468966722488403
5	PF4	1.4453963041305542
5	RPS6KA1	1.443312406539917
5	HEG1	1.439284086227417
5	S100A8	1.437881588935852
5	ADCYAP1	1.436772108078003
5	FAM167B	1.431125521659851
5	HPGD	1.42066490650177
5	GPRC5A	1.4183889627456665
5	CTSL	1.4154670238494873
5	ZNF536	1.4148038625717163
5	RASGEF1B	1.4037408828735352
5	PRR11	1.3973673582077026
5	RHOB	1.3938682079315186
5	IER5	1.392452597618103
5	GCA	1.3852636814117432
5	SOD2	1.3815253973007202
5	PRAM1	1.3790595531463623
5	PTPRO	1.3780155181884766
5	KPNA2	1.3749897480010986
5	NNAT	1.374973177909851
5	MERTK	1.3625863790512085
5	HLA-DQA1	1.357452630996704
5	CFH	1.3526790142059326
5	HGF	1.3520867824554443
5	EDN1	1.3357775211334229
5	AXL	1.3281404972076416
5	TCHH	1.3258368968963623
5	PI15	1.3249552249908447
5	SLC12A2	1.319401741027832
5	GPSM3	1.3163777589797974
5	PMAIP1	1.3152661323547363
5	IGSF9	1.3087488412857056
5	PLXND1	1.305985450744629
5	TMEM176A	1.3015185594558716
5	JAM2	1.295784831047058
5	CDCA3	1.2912691831588745
5	CSPG4	1.2886523008346558
5	HDC	1.2799735069274902
5	S100A6	1.2726504802703857
5	PAG1	1.260490894317627
5	VCAM1	1.2583063840866089
5	PTGS1	1.2525242567062378
5	TNFAIP3	1.2514830827713013
5	UNC93B1	1.245174765586853
5	CYYR1	1.2321670055389404
5	FGR	1.2202118635177612
5	PTPRS	1.214713454246521
5	ENPP1	1.2146762609481812
5	PSMB9	1.2129215002059937
5	GPBAR1	1.2124030590057373
5	TGFB1	1.2113958597183228
5	HIGD1B	1.2093192338943481
5	DEPDC1	1.2089983224868774
5	HLX	1.2044925689697266
5	DSG2	1.2034883499145508
5	CKS2	1.1761189699172974
5	FLT4	1.1736059188842773
5	STX11	1.1727080345153809
5	PTPN7	1.1546499729156494
5	HMMR	1.1513664722442627
5	PTPRJ	1.148084282875061
5	MYO1G	1.147196888923645
5	UTS2	1.1425607204437256
5	GRIP2	1.1303480863571167
5	IQGAP3	1.1296151876449585
5	ST6GALNAC3	1.1292110681533813
5	ATP8B4	1.1273839473724365
5	LGMN	1.124820590019226
5	NGFR	1.1217615604400635
5	CD34	1.1216405630111694
5	ARHGAP27	1.1113721132278442
5	AKR1C2	1.1085492372512817
5	FGD4	1.1083095073699951
5	PILRA	1.0995941162109375
5	TM6SF1	1.096231460571289
5	DMKN	1.0781446695327759
5	NPTX2	1.0696321725845337
5	TPSB2	1.0685200691223145
5	FST	1.0651633739471436
5	LINC00936	1.0637280941009521
5	SKAP2	1.059933066368103
5	ADGRB2	1.0544580221176147
5	HOXB-AS1	1.047298550605774
5	RHBDF2	1.030417799949646
5	MYO10	1.0298444032669067
5	TMEM176B	1.0220640897750854
5	S100A10	1.0168064832687378
5	TPBG	1.0158090591430664
5	ASPM	1.010790467262268
5	PLIN2	0.9884660840034485
5	PDE1B	0.9822009205818176
5	CCL26	0.9811884760856628
5	JAML	0.9766085743904114
5	PRND	0.9741151928901672
5	GCH1	0.9604194760322571
5	CCR10	0.9505786299705505
5	RNF125	0.9386696219444275
5	CCDC146	0.9379398226737976
5	DUSP10	0.9375182390213013
5	CENPF	0.932460367679596
5	ABCC9	0.9247099161148071
5	LRRC75A	0.9207019209861755
5	OLFML2B	0.9166251420974731
5	MSC	0.914754331111908
5	SH2B3	0.9058575630187988
5	NAIP	0.8983119130134583
5	NRP1	0.8955206274986267
5	GPNMB	0.8927443623542786
5	HLA-C	0.8892598748207092
5	CETP	0.8833528161048889
5	OR51E2	0.8833081722259521
5	ARHGAP15	0.8808813095092773
5	BHLHE41	0.8762608170509338
5	BLVRB	0.8522037863731384
5	RP11-1143G9.4	0.84914231300354
5	C19orf38	0.8376914858818054
5	HIST1H4E	0.8367902040481567
5	GPAT2	0.8351947069168091
5	CXCL16	0.8314092755317688
5	CD36	0.8312045931816101
5	RP1-313I6.12	0.8291599154472351
5	SCGN	0.8269940614700317
5	FLNB	0.817704439163208
5	ENPEP	0.8122445344924927
5	MIR155HG	0.8028655052185059
5	DONSON	0.800438642501831
5	ISLR2	0.7969650030136108
5	GABRB2	0.782315194606781
5	LMCD1	0.7804751992225647
5	SGOL2	0.7778605222702026
5	IFIT3	0.7771670818328857
5	SFMBT2	0.776711642742157
5	SLC12A5	0.7702445387840271
5	CD69	0.7700850367546082
5	CDH6	0.7692353129386902
5	VMO1	0.7332590818405151
5	GAS6	0.7321673035621643
5	CRYGD	0.7302043437957764
5	DNAJB1	0.7265783548355103
5	ETS1	0.7221609354019165
5	CBLN1	0.7215765714645386
5	APOD	0.7163604497909546
5	MGAT4A	0.7112271189689636
5	NTS	0.7092970609664917
5	BCL6	0.706804096698761
5	EPB41L1	0.706362783908844
5	TNFRSF25	0.7035377621650696
5	SH3BGRL3	0.6963182091712952
5	ACP5	0.695351243019104
5	RP11-536O18.1	0.6897398829460144
5	CA8	0.6859025359153748
5	SEPT4	0.6847162842750549
5	CCL8	0.6786186099052429
5	LAT	0.6783596873283386
5	GDF10	0.6739304661750793
5	EFEMP1	0.6730340719223022
5	MT1G	0.6663404107093811
5	CPM	0.6631754636764526
5	ABI3	0.6604017615318298
5	ESM1	0.6580260992050171
5	ADH1B	0.657413125038147
5	SLC7A7	0.6547549962997437
5	ADGRG6	0.6517567038536072
5	CABP1	0.6516612768173218
5	LAMA2	0.6479747891426086
5	OAS2	0.6464990973472595
5	CMTM5	0.6460588574409485
5	HRH1	0.6383468508720398
5	MATN4	0.6339606642723083
5	NEGR1	0.6323666572570801
5	HSPA6	0.6317546963691711
5	CCNB2	0.6310562491416931
5	RP1-34B20.21	0.6267078518867493
5	HLA-DRB1	0.6223598718643188
5	MS4A2	0.6218793988227844
5	DOK3	0.6217671036720276
5	FIGN	0.6214771270751953
5	TPPP3	0.6166532039642334
5	VCAN	0.6092370748519897
5	FAM20A	0.6043298840522766
5	RAB3C	0.6032513976097107
5	SHANK3	0.6027849912643433
5	TRIL	0.6006773114204407
5	TFAP2A	0.5976012349128723
5	PTTG1	0.5932906270027161
5	TMEM91	0.5911941528320312
5	RP11-394O4.5	0.580928385257721
5	OMD	0.5793488025665283
5	FAP	0.5789465308189392
5	C1QTNF9	0.5755121111869812
5	RAC2	0.57466721534729
5	ZC3H12A	0.5700670480728149
5	RP11-354E11.2	0.5628688931465149
5	CCDC151	0.5597488880157471
5	ANKRD9	0.5573225021362305
5	S1PR3	0.5569620132446289
5	RP11-47A8.5	0.5542941093444824
5	DHRS9	0.5521315336227417
5	PRRX1	0.5480556488037109
5	ADIRF	0.5476757884025574
5	BCYRN1	0.5459886193275452
5	IFI27	0.5453987717628479
5	SYT1	0.5394861102104187
5	AGTR1	0.538465678691864
5	IQGAP2	0.5340686440467834
5	RUFY1	0.5335976481437683
5	C15orf48	0.5277427434921265
5	NOTCH4	0.5197837352752686
5	CXCL2	0.5077151656150818
5	CACNG8	0.4873479902744293
5	BTNL9	0.4864899516105652
5	TEK	0.48315995931625366
5	PCDH11X	0.48134109377861023
5	SOX10	0.4684770405292511
5	CLEC14A	0.462897926568985
5	GBP2	0.4589880108833313
5	EMILIN3	0.453936368227005
5	ICAM1	0.4508628845214844
5	PDE4C	0.44973471760749817
5	LTC4S	0.43899255990982056
5	LRIG3	0.43611055612564087
5	PDGFB	0.4298155605792999
5	ARHGAP4	0.42884910106658936
5	ANGPTL4	0.42194560170173645
5	ADAMTS1	0.41974079608917236
5	PNP	0.41694357991218567
5	ADCY4	0.41571834683418274
5	TAC3	0.4132547378540039
